SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-14-2019,Condo/Co-op,2733 Bush St,San Francisco,CA,94115,1285000,2,2.0,Lower Pacific Height,1100,,,33,1168,388,Sold,,,http://www.redfin.com/CA/San-Francisco/2733-Bush-St-94115/home/98401275,San Francisco MLS,482073,N,Y,37.7856824,-122.4422809
PAST SALE,December-27-2017,Condo/Co-op,1333 Jones St #910,San Francisco,CA,94109,2750000,2,2.0,Nob Hill,,,1960,506,,1878,Sold,,,http://www.redfin.com/CA/San-Francisco/1333-Jones-St-94109/unit-910/home/12400412,San Francisco MLS,460230,N,Y,37.793621,-122.4148823
PAST SALE,November-6-2018,Condo/Co-op,60 Rausch St #308,San Francisco,CA,94103,1277250,2,2.0,South of Market,1560,,2002,192,819,546,Sold,,,http://www.redfin.com/CA/San-Francisco/60-Rausch-St-94103/unit-308/home/12398011,San Francisco MLS,476967,N,Y,37.7761258,-122.4096776
PAST SALE,July-9-2018,Condo/Co-op,333 Bush St #4101,San Francisco,CA,94104,1499000,2,2.0,Financial District,1250,,1987,312,1199,1311,Sold,,,http://www.redfin.com/CA/San-Francisco/333-Bush-St-94104/unit-4101/home/1674767,San Francisco MLS,470721,N,Y,37.7905919,-122.4030568
PAST SALE,September-6-2018,Condo/Co-op,946 Stockton St Unit 17F,San Francisco,CA,94108,855000,2,1.5,Financial District,744,,1970,253,1149,909,Sold,,,http://www.redfin.com/CA/San-Francisco/946-Stockton-St-94108/unit-17F/home/1674585,San Francisco MLS,472099,N,Y,37.7947159,-122.4078309
PAST SALE,July-20-2018,Condo/Co-op,101 Lombard Unit 412W,San Francisco,CA,94111,1550000,2,2.0,North Waterfront,1718,,1983,301,902,1474,Sold,,,http://www.redfin.com/CA/San-Francisco/101-Lombard-St-94111/unit-412W/home/1665690,San Francisco MLS,473739,N,Y,37.8037039,-122.4045169
PAST SALE,June-27-2018,Condo/Co-op,946 Stockton St Unit 6A,San Francisco,CA,94108,900000,2,1.5,Financial District,775,,1970,324,1161,780,Sold,,,http://www.redfin.com/CA/San-Francisco/946-Stockton-St-94108/unit-6A/home/1514024,San Francisco MLS,466369,N,Y,37.7947159,-122.4078309
PAST SALE,,Condo/Co-op,1020 Vallejo St #4,San Francisco,CA,94133,5333500,2,2.0,,,,1984,,,,,,,http://www.redfin.com/CA/San-Francisco/1020-Vallejo-St-94133/unit-4/home/1442095,,,N,Y,37.7981458,-122.4145
PAST SALE,May-18-2018,Condo/Co-op,402 Lombard St,San Francisco,CA,94133,1530000,2,2.0,Telegraph Hill,1275,,1989,364,1200,215,Sold,,,http://www.redfin.com/CA/San-Francisco/402-Lombard-St-94133/home/1339331,San Francisco MLS,469592,N,Y,37.8035802,-122.4083988
PAST SALE,July-7-2017,Condo/Co-op,191 Russ St,San Francisco,CA,94103,840000,2,2.0,South of Market,,,,679,,323,Sold,,,http://www.redfin.com/CA/San-Francisco/191-Russ-St-94103/unit-191/home/102820914,San Francisco MLS,458666,N,Y,37.7780376,-122.406878
PAST SALE,October-8-2018,Condo/Co-op,150 Lombard St #607,San Francisco,CA,94111,1149000,2,2.0,North Waterfront,1181,,1975,221,973,1054,Sold,,,http://www.redfin.com/CA/San-Francisco/150-Lombard-St-94111/unit-607/home/147039919,San Francisco MLS,475931,N,Y,37.8042593,-122.4041629
PAST SALE,November-9-2017,Condo/Co-op,10 Mint Plz #4,San Francisco,CA,94103,1340500,2,2.0,South of Market,1559,,2006,554,860,1426,Sold,,,http://www.redfin.com/CA/San-Francisco/10-Mint-Plz-94103/unit-4/home/11743333,San Francisco MLS,462584,N,Y,37.7828831,-122.4080232
PAST SALE,,Condo/Co-op,950 Columbus Ave #18,San Francisco,CA,94133,1450000,2,2.0,,,,1984,,,,,,,http://www.redfin.com/CA/San-Francisco/950-Columbus-Ave-94133/unit-18/home/544082,,,N,Y,37.8033342,-122.4141159
PAST SALE,July-10-2018,Condo/Co-op,630 Leavenworth St #4,San Francisco,CA,94109,925000,2,2.0,Downtown,966,,1918,311,958,605,Sold,,,http://www.redfin.com/CA/San-Francisco/630-Leavenworth-St-94109/unit-4/home/39541928,San Francisco MLS,469450,N,Y,37.7869986,-122.4146335
PAST SALE,August-7-2018,Condo/Co-op,1355 Pacific Ave #404,San Francisco,CA,94109,1680000,2,2.0,Nob Hill,1180,,2010,283,1424,515,Sold,,,http://www.redfin.com/CA/San-Francisco/1355-Pacific-Ave-94109/unit-404/home/40138619,San Francisco MLS,469753,N,Y,37.7952964,-122.4175407
PAST SALE,January-3-2019,Condo/Co-op,150 Lombard St #25,San Francisco,CA,94111,1125000,2,2.5,North Waterfront,1275,,1975,134,882,1054,Sold,,,http://www.redfin.com/CA/San-Francisco/150-Lombard-St-94111/unit-25/home/148028935,San Francisco MLS,478386,N,Y,37.8042593,-122.4041629
PAST SALE,May-7-2018,Condo/Co-op,481 Clementina St Unit B,San Francisco,CA,94103,960000,2,2.0,South of Market,807,,1912,375,1190,400,Sold,,,http://www.redfin.com/CA/San-Francisco/481-Clementina-St-94103/unit-B/home/17305023,San Francisco MLS,468847,N,Y,37.7792238,-122.4055125
PAST SALE,January-16-2019,Condo/Co-op,1451 Montgomery St #4,San Francisco,CA,94133,1525000,2,2.0,Telegraph Hill,,,,121,,520,Sold,,,http://www.redfin.com/CA/San-Francisco/1451-Montgomery-St-94133/unit-4/home/22045220,San Francisco MLS,477612,N,Y,37.802663,-122.4049373
PAST SALE,January-29-2019,Condo/Co-op,426-430 Greenwich #428,San Francisco,CA,94133,1300000,2,2.0,Telegraph Hill,,,,108,,467,Sold,,,http://www.redfin.com/CA/San-Francisco/430-Greenwich-St-94133/unit-428/home/148174503,San Francisco MLS,478949,N,Y,37.8028005,-122.4068628
PAST SALE,February-15-2019,Condo/Co-op,1488 Harrison St #305,SAN FRANCISCO,CA,94103,1080000,2,2.0,SAN FRANCISCO,1166,5000,2001,91,926,589,Sold,,,http://www.redfin.com/CA/San-Francisco/1488-Harrison-St-94103/unit-305/home/12397802,MLSListings,ML81727389,N,Y,37.7709329,-122.4124205
PAST SALE,March-8-2019,Condo/Co-op,1 Hawthorne St Unit 6H,San Francisco,CA,94105,1670000,2,2.0,Yerba Buena,1398,,2010,70,1195,864,Sold,,,http://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-6H/home/40138071,San Francisco MLS,480919,N,Y,37.7857356,-122.3989521
PAST SALE,March-18-2019,Condo/Co-op,152 Lombard St #304,San Francisco,CA,94111,1199000,2,2.0,North Waterfront,1395,,1975,60,859,1071,Sold,,,http://www.redfin.com/CA/San-Francisco/152-Lombard-St-94111/unit-304/home/102814707,San Francisco MLS,481120,N,Y,37.80445,-122.404178
PAST SALE,March-19-2019,Condo/Co-op,1188 Pacific Ave,San Francisco,CA,94133,1550000,2,2.0,Nob Hill,1394,,1914,59,1112,,Sold,,,http://www.redfin.com/CA/San-Francisco/1188-Pacific-Ave-94133/home/160520179,San Francisco MLS,481002,N,Y,37.7960751,-122.4147706
PAST SALE,March-22-2019,Condo/Co-op,920 Harrison St #1,San Francisco,CA,94107,1310000,2,2.5,South of Market,1605,,1999,56,816,759,Sold,,,http://www.redfin.com/CA/San-Francisco/920-Harrison-St-94107/unit-1/home/12395890,San Francisco MLS,480068,N,Y,37.7787852,-122.40256
PAST SALE,March-22-2019,Condo/Co-op,355 1st St #2803,San Francisco,CA,94105,2112500,2,2.0,South Beach,,,2004,56,,987,Sold,,,http://www.redfin.com/CA/San-Francisco/355-1st-St-94105/unit-2803/home/147285575,San Francisco MLS,482214,N,Y,37.7868803,-122.3934978
PAST SALE,March-22-2019,Condo/Co-op,317 Harriet St #20,San Francisco,CA,94103,1485000,2,2.5,South of Market,2000,2000,2001,56,743,684,Sold,,,http://www.redfin.com/CA/San-Francisco/317-Harriet-St-94103/unit-20/home/12397322,San Francisco MLS,480640,N,Y,37.775497,-122.4024371
PAST SALE,March-26-2019,Condo/Co-op,99 Rausch St #426,San Francisco,CA,94103,1245000,2,2.0,South of Market,857,,2018,52,1453,728,Sold,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-426/home/160472073,San Francisco MLS,481318,N,Y,37.7761989,-122.4090638
PAST SALE,March-29-2019,Condo/Co-op,177 Townsend St #822,San Francisco,CA,94107,1500000,2,2.0,South Beach,,,2007,49,,765,Sold,,,http://www.redfin.com/CA/San-Francisco/177-Townsend-St-94107/unit-822/home/103935968,San Francisco MLS,481374,N,Y,37.7791526,-122.3919931
PAST SALE,April-3-2019,Condo/Co-op,999 Green St #2601,San Francisco,CA,94133,2600000,2,2.0,Russian Hill,1328,,1964,44,1958,1897,Sold,,,http://www.redfin.com/CA/San-Francisco/999-Green-St-94133/unit-2601/home/880581,San Francisco MLS,482552,N,Y,37.7984466,-122.4152176
PAST SALE,April-12-2019,Condo/Co-op,481 Clementina St Unit C,San Francisco,CA,94103,945000,2,2.0,South of Market,836,2430,1912,35,1130,450,Sold,,,http://www.redfin.com/CA/San-Francisco/481-Clementina-St-94103/unit-C/home/17305792,San Francisco MLS,481722,N,Y,37.7792238,-122.4055125
PAST SALE,April-23-2019,Condo/Co-op,601 4th St #121,San Francisco,CA,94107,1700000,2,2.0,South Beach,1497,,1916,24,1136,654,Sold,,,http://www.redfin.com/CA/San-Francisco/601-4th-St-94107/unit-121/home/12396025,San Francisco MLS,482408,N,Y,37.7781631,-122.3957778
PAST SALE,April-23-2019,Condo/Co-op,829 Folsom St #518,San Francisco,CA,94107,1268000,2,2.0,Yerba Buena,941,,2010,24,1348,822,Sold,,,http://www.redfin.com/CA/San-Francisco/829-Folsom-St-94107/unit-518/home/40142716,San Francisco MLS,482589,N,Y,37.7811548,-122.4016513
PAST SALE,April-29-2019,Condo/Co-op,19 Tehama St #4,San Francisco,CA,94105,1360000,2,2.0,Yerba Buena,1344,,2011,18,1012,504,Sold,,,http://www.redfin.com/CA/San-Francisco/19-Tehama-St-94105/unit-4/home/148699370,San Francisco MLS,479176,N,Y,37.7875588,-122.395954
PAST SALE,January-31-2018,Condo/Co-op,156 Mary Teresa St,San Francisco,CA,94134,888000,2,2.5,Little Hollywood,1340,,2008,471,663,200,Sold,,,http://www.redfin.com/CA/San-Francisco/156-Mary-Teresa-St-94134/home/40457131,San Francisco MLS,465441,N,Y,37.7137257,-122.3988314
PAST SALE,March-4-2019,Condo/Co-op,3426 19th St,San Francisco,CA,94110,1300000,2,2.0,Inner Mission,1135,,1907,74,1145,448,Sold,,,http://www.redfin.com/CA/San-Francisco/3426-19th-St-94110/home/148060908,San Francisco MLS,480218,N,Y,37.7604194,-122.419937
PAST SALE,April-3-2019,Condo/Co-op,1011 23rd St #14,San Francisco,CA,94107,1485000,2,2.5,Central Waterfront,1706,,2000,44,870,723,Sold,,,http://www.redfin.com/CA/San-Francisco/1011-23rd-St-94107/unit-14/home/12397273,San Francisco MLS,482457,N,Y,37.7550302,-122.3902514
PAST SALE,April-8-2019,Condo/Co-op,5900 3rd St #2301,San Francisco,CA,94124,815000,2,2.0,Bayview,1073,,2010,39,760,469,Sold,,,http://www.redfin.com/CA/San-Francisco/5900-3rd-St-94124/unit-2301/home/40629200,San Francisco MLS,479041,N,Y,37.7250528,-122.3951255
PAST SALE,April-19-2019,Condo/Co-op,854 Capp St #02,San Francisco,CA,94110,1550000,2,2.0,Inner Mission,,,2019,28,,287,Sold,,,http://www.redfin.com/CA/San-Francisco/854-Capp-St-94110/unit-02/home/160606495,San Francisco MLS,481957,N,Y,37.7530069,-122.417733
PAST SALE,April-30-2019,Condo/Co-op,306 Bartlett St,San Francisco,CA,94110,1350000,2,2.0,Inner Mission,1204,,1902,17,1121,487,Sold,,,http://www.redfin.com/CA/San-Francisco/306-Bartlett-St-94110/home/801826,San Francisco MLS,480848,N,Y,37.751833,-122.4198278
PAST SALE,January-25-2018,Condo/Co-op,2100 Green St #800,San Francisco,CA,94123,4800000,2,2.5,Pacific Heights,3122,,1928,477,1537,1682,Sold,,,http://www.redfin.com/CA/San-Francisco/2100-Green-St-94123/unit-800/home/12400514,San Francisco MLS,463123,N,Y,37.7965894,-122.4339807
PAST SALE,June-4-2018,Condo/Co-op,1540 Lombard St Unit F,San Francisco,CA,94123,1100000,2,1.0,Marina,866,,1947,347,1270,655,Sold,,,http://www.redfin.com/CA/San-Francisco/1540-Lombard-St-94123/unit-F/home/1987154,San Francisco MLS,470959,N,Y,37.8012322,-122.4270061
PAST SALE,August-3-2017,Condo/Co-op,2169 Green St #2,San Francisco,CA,94123,2718000,2,2.5,Pacific Heights,1800,,1900,652,1510,400,Sold,,,http://www.redfin.com/CA/San-Francisco/2169-Green-St-94123/unit-2/home/1983923,San Francisco MLS,460314,N,Y,37.7959459,-122.4347142
PAST SALE,,Condo/Co-op,3124 Laguna St,San Francisco,CA,94123,1310000,,6.0,,,,1909,,,,,,,http://www.redfin.com/CA/San-Francisco/3124-Laguna-St-94123/home/1846042,,,N,Y,37.800024,-122.430718
PAST SALE,November-12-2018,Condo/Co-op,2139 Green St Unit C,SAN FRANCISCO,CA,94123,1375000,2,2.0,SAN FRANCISCO,1030,7562,1988,186,1335,749,Sold,,,http://www.redfin.com/CA/San-Francisco/2139-Green-St-94123/unit-C/home/1617454,MLSListings,ML81725237,N,Y,37.7960983,-122.4342078
PAST SALE,,Condo/Co-op,2918 Octavia St,San Francisco,CA,94123,1180000,2,1.0,,,,1908,,,,,,,http://www.redfin.com/CA/San-Francisco/2918-Octavia-St-94123/home/1366511,,,N,Y,37.7991842,-122.4289662
PAST SALE,June-8-2018,Condo/Co-op,3132 Franklin St,San Francisco,CA,94123,1400000,2,1.0,Marina,1077,,1924,343,1300,250,Sold,,,http://www.redfin.com/CA/San-Francisco/3132-Franklin-St-94123/home/1097445,San Francisco MLS,469429,N,Y,37.8035351,-122.426452
PAST SALE,December-18-2017,Condo/Co-op,1540 Lombard St Unit D,San Francisco,CA,94123,1155000,2,1.0,Marina,848,,1947,515,1362,654,Sold,,,http://www.redfin.com/CA/San-Francisco/1540-Lombard-St-94123/unit-D/home/874222,San Francisco MLS,464774,N,Y,37.8012322,-122.4270061
PAST SALE,October-12-2017,Condo/Co-op,3010 Franklin St #1,San Francisco,CA,94123,975000,2,1.25,Marina,,,1922,582,,383,Sold,,,http://www.redfin.com/CA/San-Francisco/3010-Franklin-St-94123/unit-1/home/143818396,San Francisco MLS,462457,N,Y,37.8023368,-122.4262777
PAST SALE,October-19-2018,Condo/Co-op,3615 Buchanan St #205,San Francisco,CA,94123,1475000,2,2.0,Marina,1310,,1990,210,1126,581,Sold,,,http://www.redfin.com/CA/San-Francisco/3615-Buchanan-St-94123/unit-205/home/1434209,San Francisco MLS,475499,N,Y,37.8033938,-122.4336521
PAST SALE,March-21-2019,Condo/Co-op,2160 Pacific Ave #1,San Francisco,CA,94115,1550000,2,2.0,Pacific Heights,1520,,1922,57,1020,450,Sold,,,http://www.redfin.com/CA/San-Francisco/2160-Pacific-Ave-94115/unit-1/home/1162107,San Francisco MLS,480866,N,Y,37.7941153,-122.430861
PAST SALE,March-22-2019,Condo/Co-op,2019 Green St,San Francisco,CA,94123,1885000,2,2.0,Pacific Heights,,,1902,56,,694,Sold,,,http://www.redfin.com/CA/San-Francisco/2019-Green-St-94123/home/1048404,San Francisco MLS,481861,N,Y,37.7962149,-122.432591
PAST SALE,March-28-2019,Condo/Co-op,2920 Buchanan St #6,San Francisco,CA,94123,1632119,2,2.0,Cow Hollow,1250,,1964,50,1306,510,Sold,,,http://www.redfin.com/CA/San-Francisco/2920-Buchanan-St-94123/unit-6/home/2015590,San Francisco MLS,481678,N,Y,37.797112,-122.4317873
PAST SALE,April-9-2019,Condo/Co-op,1790 Vallejo St #2,San Francisco,CA,94123,2650000,2,2.0,Pacific Heights,2200,,1961,38,1205,973,Sold,,,http://www.redfin.com/CA/San-Francisco/1790-Vallejo-St-94123/unit-2/home/1048439,San Francisco MLS,480484,N,Y,37.796475,-122.4266949
PAST SALE,,Condo/Co-op,2298 Lombard St Unit A,San Francisco,CA,94123,1580000,2,2.0,,,,2007,,,,,,,http://www.redfin.com/CA/San-Francisco/2298-Lombard-St-94123/unit-A/home/17306963,,,N,Y,37.7996198,-122.4391214
PAST SALE,,Condo/Co-op,3134 Steiner St,San Francisco,CA,94123,957000,2,1.0,,,,1907,,,,,,,http://www.redfin.com/CA/San-Francisco/3134-Steiner-St-94123/home/1988211,,,N,Y,37.7983699,-122.4372071
PAST SALE,December-6-2018,Condo/Co-op,282 Pixley St,San Francisco,CA,94123,2000000,2,2.0,Cow Hollow,,,,162,,,Sold,,,http://www.redfin.com/CA/San-Francisco/282-Pixley-St-94123/home/1958712,San Francisco MLS,478646,N,Y,37.7984397,-122.4370474
PAST SALE,February-16-2018,Condo/Co-op,3569 Pierce,San Francisco,CA,94123,1650000,2,1.0,Marina,,,,455,,275,Sold,,,http://www.redfin.com/CA/San-Francisco/3569-Pierce-St-94123/unit-3569/home/1268361,San Francisco MLS,467390,N,Y,37.8035466,-122.4402877
PAST SALE,June-5-2018,Condo/Co-op,2368 Greenwich St,San Francisco,CA,94123,2512000,2,2.0,Cow Hollow,,,1938,346,,,Sold,,,http://www.redfin.com/CA/San-Francisco/2368-Greenwich-St-94123/home/145369169,San Francisco MLS,469675,N,Y,37.798832,-122.438661
PAST SALE,,Condo/Co-op,2263 Francisco St,San Francisco,CA,94123,1700000,,,,,,1924,,,,,,,http://www.redfin.com/CA/San-Francisco/2263-Francisco-St-94123/home/2002337,,,N,Y,37.800868,-122.442378
PAST SALE,March-29-2019,Condo/Co-op,36 Rico Way,San Francisco,CA,94123,1575000,2,2.0,Marina,1574,,,49,1001,,Sold,,,http://www.redfin.com/CA/San-Francisco/36-Rico-Way-94123/home/147937892,San Francisco MLS,481609,N,Y,37.8049401,-122.4390061
PAST SALE,April-4-2019,Condo/Co-op,2912 Steiner St #6,San Francisco,CA,94123,960000,2,1.0,Cow Hollow,860,,1909,43,1116,634,Sold,,,http://www.redfin.com/CA/San-Francisco/2912-Steiner-St-94123/unit-6/home/148436731,San Francisco MLS,471798,N,Y,37.7962136,-122.436793
PAST SALE,October-16-2018,Condo/Co-op,2040 Franklin St #1205,San Francisco,CA,94109,1353000,2,2.0,Pacific Heights,1098,,1966,213,1232,949,Sold,,,http://www.redfin.com/CA/San-Francisco/2040-Franklin-St-94109/unit-1205/home/1135711,San Francisco MLS,476055,N,Y,37.7935189,-122.4243158
PAST SALE,January-31-2018,Condo/Co-op,1461 Broadway #406,San Francisco,CA,94109,1095000,2,2.0,Nob Hill,1075,,1981,471,1019,652,Sold,,,http://www.redfin.com/CA/San-Francisco/1461-Broadway-94109/unit-406/home/1451082,San Francisco MLS,461750,N,Y,37.7957072,-122.4212625
PAST SALE,,Condo/Co-op,1338 Filbert St #4,San Francisco,CA,94109,4450000,3,3.0,,,,1906,,,,,,,http://www.redfin.com/CA/San-Francisco/1338-Filbert-St-94109/unit-4/home/1425872,,,N,Y,37.8001114,-122.4215035
PAST SALE,August-16-2018,Condo/Co-op,1970 Sacramento St #301,San Francisco,CA,94109,1395000,2,1.0,Pacific Heights,1358,,1950,274,1027,550,Sold,,,http://www.redfin.com/CA/San-Francisco/1970-Sacramento-St-94109/unit-301/home/1348848,San Francisco MLS,472800,N,Y,37.7912131,-122.4252813
PAST SALE,September-14-2018,Condo/Co-op,1725 Washington St #14,San Francisco,CA,94109,1255000,2,2.0,Nob Hill,,,2006,245,,754,Sold,,,http://www.redfin.com/CA/San-Francisco/1725-Washington-St-94109/unit-14/home/12277394,San Francisco MLS,474293,N,Y,37.7929242,-122.4217294
PAST SALE,,Condo/Co-op,1788 Clay St #404,San Francisco,CA,94109,,,,,,,,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/1788-Clay-St-94109/unit-404/home/49670161,San Francisco MLS,,N,Y,37.7925699,-122.4222498
PAST SALE,August-4-2017,Condo/Co-op,1688 Pine St Unit EPH01,San Francisco,CA,94109,2300000,2,2.5,Van Ness/Civic Center,1425,,2016,651,1614,868,Sold,,,http://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-EPH01/home/109238849,San Francisco MLS,457649,N,Y,37.789553,-122.4232788
PAST SALE,January-17-2019,Condo/Co-op,1688 Pine St Unit E202,San Francisco,CA,94109,1175000,2,2.0,Van Ness/Civic Center,989,,2016,120,1188,755,Sold,,,http://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-E202/home/110263316,San Francisco MLS,470606,N,Y,37.789553,-122.4232788
PAST SALE,January-29-2019,Condo/Co-op,1855 Sacramento St #8,San Francisco,CA,94109,1200000,2,1.5,Pacific Heights,1456,,1916,108,824,523,Sold,,,http://www.redfin.com/CA/San-Francisco/1855-Sacramento-St-94109/unit-8/home/1787859,San Francisco MLS,479430,N,Y,37.7909112,-122.4233743
PAST SALE,February-20-2019,Condo/Co-op,1461 Broadway #301,San Francisco,CA,94109,910000,2,2.0,Nob Hill,1050,,1981,86,867,650,Sold,,,http://www.redfin.com/CA/San-Francisco/1461-Broadway-94109/unit-301/home/961356,San Francisco MLS,476175,N,Y,37.7957072,-122.4212625
PAST SALE,February-20-2019,Condo/Co-op,1425 Vallejo St #205,San Francisco,CA,94109,1250000,2,2.0,Russian Hill,,,1982,86,,651,Sold,,,http://www.redfin.com/CA/San-Francisco/1425-Vallejo-St-94109/unit-205/home/22880510,San Francisco MLS,480223,N,Y,37.7967355,-122.4208266
PAST SALE,March-1-2019,Condo/Co-op,1688 Pine Unit W905,San Francisco,CA,94109,1388888,2,2.0,Pacific Heights,972,,2016,77,1429,754,Sold,,,http://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-W905/home/156892810,Bridge MLS,40851245,N,Y,37.7895446,-122.4234546
PAST SALE,March-5-2019,Condo/Co-op,2201 Sacramento #101,San Francisco,CA,94115,1541000,2,2.0,Pacific Heights,1265,,1928,73,1218,581,Sold,,,http://www.redfin.com/CA/San-Francisco/2201-Sacramento-St-94115/unit-101/home/568351,San Francisco MLS,480824,N,Y,37.790201,-122.429281
PAST SALE,March-18-2019,Condo/Co-op,1775 Broadway St #7,San Francisco,CA,94109,1550000,2,2.0,Pacific Heights,,,,60,,777,Sold,,,http://www.redfin.com/CA/San-Francisco/1775-Broadway-94109/unit-7/home/563636,San Francisco MLS,481595,N,Y,37.7951082,-122.426207
PAST SALE,May-2-2019,Condo/Co-op,2634 Octavia St #1,San Francisco,CA,94123,1243000,2,1.0,Pacific Heights,970,,1904,15,1281,270,Sold,,,http://www.redfin.com/CA/San-Francisco/2634-Octavia-St-94123/unit-1/home/1296195,San Francisco MLS,482961,N,Y,37.7966019,-122.4283859
PAST SALE,May-1-2019,Condo/Co-op,1940 Broadway Unit 1E,San Francisco,CA,94115,2225000,2,2.0,Pacific Heights,2000,,1923,16,1113,1508,Sold,,,http://www.redfin.com/CA/San-Francisco/1940-Broadway-94109/unit-001E/home/12400250,San Francisco MLS,481632,N,Y,37.7952688,-122.4291618
PAST SALE,,Condo/Co-op,550 Davis St #44,San Francisco,CA,94111,1875000,2,2.0,,,,1981,,,,,,,http://www.redfin.com/CA/San-Francisco/550-Davis-St-94111/unit-44/home/1876574,,,N,Y,37.797628,-122.397791
PAST SALE,September-21-2017,Condo/Co-op,733 Front St #701,San Francisco,CA,94111,3400000,2,2.5,Financial District,1578,,,603,2155,891,Sold,,,http://www.redfin.com/CA/San-Francisco/733-Front-St-94111/unit-701/home/21967056,San Francisco MLS,462992,N,Y,37.798027,-122.4000919
PAST SALE,April-26-2018,Condo/Co-op,690 Market St #2402,San Francisco,CA,94104,5950000,2,2.5,Financial District,3030,,2007,386,1964,3640,Sold,,,http://www.redfin.com/CA/San-Francisco/690-Market-St-94104/unit-2402/home/21967096,San Francisco MLS,468297,N,Y,37.7882479,-122.4032322
PAST SALE,August-15-2017,Condo/Co-op,17 Wetmore St,San Francisco,CA,94108,1175000,2,2.0,Nob Hill,,,1908,640,,315,Sold,,,http://www.redfin.com/CA/San-Francisco/17-Wetmore-St-94108/home/113611511,San Francisco MLS,458000,N,Y,37.7934291,-122.4104085
PAST SALE,February-20-2019,Condo/Co-op,201 Folsom Unit 10b,San Francisco,CA,94105,1525000,2,2.0,South Beach,1189,,2016,86,1283,1179,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-10B/home/144064113,San Francisco MLS,479853,N,Y,37.7886997,-122.39226
PAST SALE,October-27-2017,Condo/Co-op,25 Sierra St #304,San Francisco,CA,94107,1500000,2,2.5,Potrero Hill,2047,,2006,567,733,763,Sold,,,http://www.redfin.com/CA/San-Francisco/25-Sierra-St-94107/unit-304/home/12402350,San Francisco MLS,463430,N,Y,37.757917,-122.3954758
PAST SALE,,Condo/Co-op,451 Kansas St #390,San Francisco,CA,94107,1106000,2,2.0,,,,2007,,,,,,,http://www.redfin.com/CA/San-Francisco/451-Kansas-St-94107/unit-390/home/12315035,,,N,Y,37.764113,-122.4029865
PAST SALE,December-28-2018,Condo/Co-op,2002 3rd St #207,San Francisco,CA,94107,1155000,2,2.0,Central Waterfront,1354,,2002,140,853,606,Sold,,,http://www.redfin.com/CA/San-Francisco/2002-3rd-St-94107/unit-207/home/12398215,San Francisco MLS,478447,N,Y,37.7639884,-122.3891649
PAST SALE,August-29-2018,Condo/Co-op,1 Crescent Way #1209,San Francisco,CA,94134,860000,2,2.0,Candlestick Point,1063,,2001,261,809,510,Sold,,,http://www.redfin.com/CA/San-Francisco/1-Crescent-Way-94134/unit-1209/home/22879443,San Francisco MLS,473515,N,Y,37.7108396,-122.3901806
PAST SALE,May-30-2018,Condo/Co-op,2421 16th St #401,San Francisco,CA,94103,1333000,2,2.0,Inner Mission,1021,,2015,352,1306,677,Sold,,,http://www.redfin.com/CA/San-Francisco/2421-16th-St-94103/unit-401/home/109464722,San Francisco MLS,467276,N,Y,37.7653392,-122.4108175
PAST SALE,October-25-2018,Condo/Co-op,1152 Potrero Ave,San Francisco,CA,94110,1222000,2,2.5,Inner Mission,1222,,1907,204,1000,,Sold,,,http://www.redfin.com/CA/San-Francisco/1152-Potrero-Ave-94110/home/974367,San Francisco MLS,475010,N,Y,37.7537258,-122.4066741
PAST SALE,April-8-2019,Condo/Co-op,248 Cumberland St,San Francisco,CA,94114,1740000,2,1.5,Eureka Valley/Dolore,,,1900,39,,260,Sold,,,http://www.redfin.com/CA/San-Francisco/248-Cumberland-St-94114/home/1624643,San Francisco MLS,482594,N,Y,37.759066,-122.429214
PAST SALE,April-10-2019,Condo/Co-op,330 Mission Bay Blvd #503,San Francisco,CA,94158,1600000,2,2.0,Mission Bay,,,2008,37,,906,Sold,,,http://www.redfin.com/CA/San-Francisco/330-Mission-Bay-Blvd-N-94158/unit-503/home/23424525,San Francisco MLS,482078,N,Y,37.771662,-122.3874533
PAST SALE,April-25-2019,Condo/Co-op,201 Folsom St Unit 10G,San Francisco,CA,94105,2090000,2,2.0,South Beach,1401,,2016,22,1492,1215,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-10G/home/108509483,San Francisco MLS,481381,N,Y,37.7886997,-122.39226
